failed_logins,request_rate,commands_count,sql_payload,honeytoken_access,session_time,label
3,18,10,0,1,2421,DataExfil
3,27,5,0,0,1313,Normal
7,114,48,1,0,380,Injection
0,22,17,0,1,2100,DataExfil
44,309,2,0,0,173,BruteForce
3,5,1,0,0,1288,Normal
0,32,10,0,1,724,DataExfil
4,19,6,0,1,1097,DataExfil
0,38,1,0,0,338,Normal
60,182,1,0,0,227,BruteForce
2,20,1,0,0,539,Normal
197,432,2,0,0,216,BruteForce
0,23,5,0,0,1179,Normal
2,34,2,0,0,1043,Normal
0,49,11,0,1,2496,DataExfil
2,24,38,1,0,67,Injection
2,4,5,0,0,1031,Normal
0,35,10,0,1,1082,DataExfil
2,11,2,0,0,531,Normal
0,16,2,0,0,1025,Normal
2,9,16,0,1,2576,DataExfil
3,32,4,0,0,1628,Normal
0,12,2,0,0,1676,Normal
60,462,1,0,0,254,BruteForce
0,16,14,0,1,3237,DataExfil
1,15,7,0,1,1025,DataExfil
5,11,40,1,1,69,Injection
3,53,18,0,1,2775,DataExfil
2,32,0,0,0,665,Normal
2,22,0,0,0,268,Normal
2,19,4,0,0,1538,Normal
1,49,8,0,1,1608,DataExfil
2,15,5,0,0,803,Normal
1,38,5,0,0,1797,Normal
0,15,1,0,0,390,Normal
115,109,1,0,0,243,BruteForce
134,366,1,0,0,153,BruteForce
117,345,1,0,0,17,BruteForce
2,30,1,0,0,205,Normal
9,117,18,1,0,444,Injection
2,36,4,0,0,1346,Normal
1,24,16,0,1,2596,DataExfil
0,26,6,0,1,1029,DataExfil
1,27,0,0,0,1492,Normal
3,12,3,0,0,1481,Normal
4,118,41,1,0,235,Injection
7,135,45,1,0,248,Injection
1,23,5,0,0,275,Normal
1,8,2,0,0,733,Normal
2,32,1,0,0,722,Normal
68,400,2,0,0,248,BruteForce
3,11,5,0,0,1737,Normal
5,76,19,1,0,571,Injection
2,13,4,0,0,157,Normal
0,27,5,0,0,165,Normal
0,15,19,0,1,2880,DataExfil
4,5,13,0,1,3575,DataExfil
4,34,7,0,1,3167,DataExfil
3,30,3,0,0,1454,Normal
0,14,4,0,0,1581,Normal
4,20,16,0,1,3102,DataExfil
2,27,4,0,0,884,Normal
2,28,2,0,0,638,Normal
1,55,18,0,1,1917,DataExfil
71,253,1,0,0,59,BruteForce
1,22,4,0,0,332,Normal
0,18,4,0,0,1463,Normal
0,7,0,0,0,1709,Normal
3,14,3,0,0,1017,Normal
2,98,22,1,1,208,Injection
4,20,12,0,1,1729,DataExfil
0,18,2,0,0,232,Normal
4,100,31,1,0,428,Injection
100,291,0,0,0,242,BruteForce
2,68,17,1,0,361,Injection
0,52,17,0,1,2523,DataExfil
0,99,22,1,0,77,Injection
2,20,14,0,1,1377,DataExfil
1,16,3,0,0,1218,Normal
0,27,2,0,0,899,Normal
0,37,0,0,0,545,Normal
3,15,2,0,0,210,Normal
3,27,19,0,1,2098,DataExfil
14,1589,7,0,0,110,Recon
2,22,2,0,0,966,Normal
5,1784,1,0,0,117,Recon
17,1405,5,0,0,30,Recon
3,14,5,0,0,1428,Normal
1,53,16,1,0,332,Injection
1,19,1,0,0,684,Normal
0,36,0,0,0,1627,Normal
2,2,2,0,0,1601,Normal
5,32,37,1,0,190,Injection
0,39,1,0,0,288,Normal
3,15,4,0,0,1404,Normal
0,7,0,0,0,1099,Normal
1,4,5,0,0,1679,Normal
0,21,17,0,1,3439,DataExfil
8,116,49,1,0,400,Injection
0,10,0,0,0,1714,Normal
169,384,2,0,0,177,BruteForce
3,4,4,0,0,1372,Normal
3,20,0,0,0,846,Normal
0,25,0,0,0,1389,Normal
1,52,8,0,1,2509,DataExfil
2,26,7,0,1,1657,DataExfil
16,1429,8,0,0,28,Recon
6,98,17,1,0,493,Injection
3,23,0,0,0,1756,Normal
1,4,3,0,0,1683,Normal
1,13,0,0,0,1003,Normal
128,131,0,0,0,165,BruteForce
0,126,37,1,0,581,Injection
3,11,1,0,0,235,Normal
0,15,3,0,0,929,Normal
0,17,3,0,0,733,Normal
54,391,2,0,0,247,BruteForce
3,31,3,0,0,1369,Normal
1,30,4,0,0,1483,Normal
0,29,0,0,0,1321,Normal
2,14,13,0,1,2979,DataExfil
18,760,2,0,0,82,Recon
0,1,0,0,0,1506,Normal
2,36,5,0,0,845,Normal
0,45,15,0,1,2926,DataExfil
1,2,5,0,0,1130,Normal
1,3,3,0,0,404,Normal
0,54,30,1,0,221,Injection
1,131,29,1,1,591,Injection
0,34,4,0,0,855,Normal
1,4,3,0,0,873,Normal
63,315,2,0,0,35,BruteForce
2,10,1,0,0,614,Normal
3,25,4,0,0,1482,Normal
1,39,0,0,0,1700,Normal
3,9,4,0,0,297,Normal
3,8,4,0,0,224,Normal
1,31,5,0,0,637,Normal
4,46,7,0,1,3544,DataExfil
2,21,5,0,0,1201,Normal
78,351,2,0,0,259,BruteForce
91,473,1,0,0,165,BruteForce
129,490,2,0,0,78,BruteForce
166,151,1,0,0,72,BruteForce
2,28,12,0,1,2292,DataExfil
7,1894,1,0,0,73,Recon
3,15,6,0,1,2433,DataExfil
2,6,4,0,0,135,Normal
0,34,2,0,0,388,Normal
0,9,7,0,1,1197,DataExfil
1,21,2,0,0,509,Normal
1,41,18,0,1,3514,DataExfil
2,30,1,0,0,1111,Normal
3,33,0,0,0,539,Normal
1,43,18,0,1,1249,DataExfil
0,40,16,0,1,3047,DataExfil
175,346,2,0,0,207,BruteForce
0,12,0,0,0,925,Normal
1,21,5,0,1,631,DataExfil
2,50,12,0,1,2721,DataExfil
2,10,3,0,0,592,Normal
2,10,2,0,0,357,Normal
169,192,0,0,0,59,BruteForce
0,10,2,0,0,492,Normal
3,48,19,0,1,1427,DataExfil
84,479,1,0,0,111,BruteForce
91,308,2,0,0,140,BruteForce
0,13,0,0,0,850,Normal
0,34,5,0,0,365,Normal
0,3,1,0,0,159,Normal
1,34,1,0,0,1494,Normal
123,120,0,0,0,290,BruteForce
3,25,0,0,0,1246,Normal
1,37,4,0,0,451,Normal
3,13,11,0,1,3190,DataExfil
2,27,5,0,0,232,Normal
9,1878,7,0,0,19,Recon
0,4,1,0,0,943,Normal
1,34,3,0,0,1299,Normal
8,106,16,1,0,565,Injection
2,24,14,0,1,2409,DataExfil
9,1240,6,0,0,15,Recon
3,27,35,1,1,392,Injection
196,124,0,0,0,263,BruteForce
3,19,0,0,0,1053,Normal
0,1791,1,0,0,25,Recon
1,39,0,0,0,315,Normal
3,4,4,0,0,574,Normal
15,1933,6,0,0,70,Recon
148,378,1,0,0,246,BruteForce
0,20,7,0,1,1768,DataExfil
0,116,19,1,0,357,Injection
3,19,1,0,0,1660,Normal
0,26,5,0,0,1507,Normal
0,9,0,0,0,1419,Normal
8,117,47,1,0,235,Injection
3,9,4,0,0,872,Normal
1,19,2,0,0,1338,Normal
3,11,1,0,0,889,Normal
3,17,0,0,0,1493,Normal
1,24,4,0,0,379,Normal
68,374,2,0,0,294,BruteForce
2,125,20,1,1,361,Injection
3,8,1,0,0,836,Normal
198,199,0,0,0,121,BruteForce
2,36,4,0,0,284,Normal
3,7,5,0,0,653,Normal
1,30,1,0,0,1141,Normal
1,43,18,0,1,2289,DataExfil
4,5,18,0,1,3177,DataExfil
3,8,1,0,0,1559,Normal
2,15,0,0,0,807,Normal
2,20,2,0,0,1277,Normal
2,8,4,0,0,497,Normal
17,612,8,0,0,44,Recon
109,417,0,0,0,198,BruteForce
1,36,17,0,1,1784,DataExfil
2,8,12,0,1,1908,DataExfil
69,189,2,0,0,67,BruteForce
64,378,2,0,0,137,BruteForce
43,304,2,0,0,55,BruteForce
6,42,34,1,0,561,Injection
124,187,2,0,0,201,BruteForce
0,17,4,0,0,1331,Normal
3,4,2,0,0,1619,Normal
2,28,15,0,1,3388,DataExfil
9,48,33,1,0,367,Injection
0,30,5,0,0,323,Normal
2,41,18,0,1,3217,DataExfil
2,27,4,0,0,1191,Normal
73,353,0,0,0,96,BruteForce
1,4,5,0,0,1109,Normal
0,87,22,1,0,333,Injection
0,16,27,1,0,384,Injection
1,49,19,0,1,1989,DataExfil
11,887,1,0,0,56,Recon
0,13,5,0,0,1759,Normal
1,57,43,1,0,169,Injection
1,12,18,1,0,367,Injection
1,100,19,1,1,92,Injection
3,21,3,0,0,1494,Normal
3,10,0,0,0,1000,Normal
8,141,25,1,0,257,Injection
3,29,4,0,0,576,Normal
6,81,45,1,0,305,Injection
3,23,5,0,0,1088,Normal
3,43,9,0,1,3554,DataExfil
3,34,4,0,0,749,Normal
7,1117,8,0,0,68,Recon
1,22,0,0,0,1299,Normal
6,142,15,1,0,254,Injection
0,34,3,0,0,1724,Normal
4,47,5,0,1,1830,DataExfil
3,9,0,0,0,1550,Normal
1,6,18,0,1,893,DataExfil
1,16,4,0,0,1492,Normal
1,3,5,0,0,627,Normal
2,11,5,0,0,745,Normal
168,114,0,0,0,164,BruteForce
2,12,2,0,0,661,Normal
174,389,0,0,0,48,BruteForce
2,18,7,0,1,1541,DataExfil
3,17,2,0,0,368,Normal
2,18,2,0,0,990,Normal
3,13,18,0,1,3470,DataExfil
3,33,3,0,0,913,Normal
1,26,5,0,0,572,Normal
2,9,2,0,0,170,Normal
2,12,2,0,0,329,Normal
174,489,1,0,0,124,BruteForce
0,35,3,0,0,235,Normal
1,9,4,0,0,1183,Normal
0,7,0,0,0,1262,Normal
3,2,2,0,0,628,Normal
0,21,4,0,0,577,Normal
0,9,5,0,0,893,Normal
1,59,7,0,1,2473,DataExfil
4,29,15,0,1,1313,DataExfil
1,35,9,0,1,1129,DataExfil
0,14,1,0,0,710,Normal
3,5,7,0,1,940,DataExfil
19,699,7,0,0,34,Recon
0,54,17,0,1,1953,DataExfil
2,10,5,0,0,1266,Normal
2,10,9,0,1,2837,DataExfil
2,24,1,0,0,218,Normal
2,37,2,0,0,175,Normal
3,14,6,0,1,2911,DataExfil
2,32,14,0,1,2948,DataExfil
2,9,4,0,0,993,Normal
17,1260,5,0,0,69,Recon
0,8,0,0,0,1303,Normal
7,30,21,1,0,342,Injection
3,15,1,0,0,1086,Normal
1,14,10,0,1,1993,DataExfil
170,369,1,0,0,70,BruteForce
55,307,1,0,0,142,BruteForce
1,38,1,0,0,157,Normal
2,26,2,0,0,708,Normal
1,1,3,0,0,204,Normal
2,57,14,0,1,2940,DataExfil
2,1,4,0,0,1486,Normal
190,232,2,0,0,194,BruteForce
0,22,0,0,0,1732,Normal
1,8,4,0,0,1046,Normal
0,26,2,0,0,1791,Normal
132,104,0,0,0,90,BruteForce
0,9,1,0,0,1718,Normal
3,31,5,0,0,1073,Normal
18,672,2,0,0,51,Recon
8,47,29,1,0,397,Injection
3,3,0,0,0,1526,Normal
3,17,0,0,0,1077,Normal
0,25,2,0,0,219,Normal
0,29,2,0,0,947,Normal
85,393,0,0,0,26,BruteForce
3,14,11,0,1,1083,DataExfil
3,25,0,0,0,635,Normal
0,43,5,0,1,2506,DataExfil
2,664,1,0,0,107,Recon
1,32,0,0,0,397,Normal
1,4,3,0,0,848,Normal
14,1185,3,0,0,56,Recon
0,1,1,0,0,1033,Normal
0,12,10,0,1,2221,DataExfil
0,21,3,0,0,1078,Normal
3,14,0,0,0,190,Normal
114,475,2,0,0,60,BruteForce
2,36,3,0,0,1107,Normal
3,10,5,0,0,1328,Normal
1,35,0,0,0,1634,Normal
0,32,1,0,0,609,Normal
1,15,0,0,0,1362,Normal
186,431,0,0,0,161,BruteForce
1,15,2,0,0,1117,Normal
1,1707,9,0,0,100,Recon
0,8,5,0,0,225,Normal
4,20,19,0,1,988,DataExfil
0,10,4,0,0,1606,Normal
4,6,10,0,1,3487,DataExfil
111,167,1,0,0,28,BruteForce
1,29,0,0,0,1195,Normal
1,33,2,0,0,467,Normal
1,43,7,0,1,2678,DataExfil
4,1582,3,0,0,69,Recon
1,110,26,1,0,434,Injection
18,1805,9,0,0,46,Recon
19,1625,3,0,0,42,Recon
0,12,14,0,1,2978,DataExfil
3,20,0,0,0,1158,Normal
0,27,4,0,0,892,Normal
0,4,0,0,0,1063,Normal
19,1018,6,0,0,101,Recon
78,261,1,0,0,130,BruteForce
45,315,0,0,0,101,BruteForce
3,40,8,0,1,3079,DataExfil
1,25,1,0,0,1603,Normal
3,12,0,0,0,572,Normal
73,147,0,0,0,218,BruteForce
104,414,1,0,0,45,BruteForce
2,5,2,0,0,1250,Normal
3,12,2,0,0,1062,Normal
1,12,1,0,0,1128,Normal
2,34,0,0,0,168,Normal
8,102,19,1,0,280,Injection
1,33,1,0,0,1139,Normal
165,366,2,0,0,123,BruteForce
0,10,0,0,0,550,Normal
2,15,3,0,0,361,Normal
0,2,3,0,0,497,Normal
52,308,2,0,0,25,BruteForce
3,1,3,0,0,1372,Normal
1,29,16,1,0,481,Injection
0,32,2,0,0,139,Normal
0,15,5,0,0,1385,Normal
4,51,15,0,1,1746,DataExfil
2,1054,6,0,0,30,Recon
2,7,3,0,0,1475,Normal
192,449,2,0,0,70,BruteForce
1,19,5,0,0,1787,Normal
2,15,5,0,0,1599,Normal
1,39,5,0,0,521,Normal
3,20,2,0,0,1519,Normal
105,326,1,0,0,262,BruteForce
2,24,18,0,1,1401,DataExfil
3,20,1,0,0,1552,Normal
4,120,26,1,0,317,Injection
2,30,2,0,0,1076,Normal
1,24,2,0,0,1052,Normal
0,39,2,0,0,197,Normal
1,25,11,0,1,3342,DataExfil
100,210,1,0,0,260,BruteForce
2,18,3,0,0,918,Normal
14,1141,7,0,0,109,Recon
0,10,2,0,0,327,Normal
3,21,4,0,0,364,Normal
118,311,0,0,0,192,BruteForce
5,133,46,1,0,341,Injection
0,5,0,0,0,1796,Normal
59,346,0,0,0,124,BruteForce
3,15,1,0,0,685,Normal
164,110,2,0,0,92,BruteForce
4,27,9,0,1,1432,DataExfil
13,885,6,0,0,73,Recon
5,1253,9,0,0,63,Recon
2,36,19,0,1,3316,DataExfil
0,13,2,0,0,623,Normal
0,37,0,0,0,886,Normal
3,58,7,0,1,2890,DataExfil
3,14,2,0,0,527,Normal
7,91,21,1,0,107,Injection
3,37,12,0,1,1226,DataExfil
1,4,3,0,0,161,Normal
2,17,0,0,0,1752,Normal
19,1650,3,0,0,92,Recon
1,25,3,0,0,1793,Normal
7,1869,1,0,0,25,Recon
0,26,0,0,0,303,Normal
1,36,5,0,0,1216,Normal
0,9,4,0,0,1373,Normal
1,32,4,0,0,203,Normal
76,321,1,0,0,232,BruteForce
4,45,13,0,1,1025,DataExfil
3,1207,1,0,0,81,Recon
3,18,4,0,0,1591,Normal
1,36,16,0,1,2960,DataExfil
0,33,3,0,0,1289,Normal
2,25,4,0,0,854,Normal
91,133,2,0,0,176,BruteForce
5,52,43,1,0,90,Injection
3,38,0,0,0,988,Normal
1,16,7,0,1,2333,DataExfil
3,21,4,0,0,282,Normal
6,143,31,1,1,91,Injection
194,209,2,0,0,124,BruteForce
1,38,3,0,0,368,Normal
3,82,29,1,0,279,Injection
0,16,2,0,0,1761,Normal
1,22,7,0,1,649,DataExfil
2,28,5,0,0,695,Normal
1,7,1,0,0,326,Normal
145,345,0,0,0,260,BruteForce
0,15,1,0,0,323,Normal
80,168,0,0,0,40,BruteForce
2,1289,1,0,0,64,Recon
3,11,2,0,0,1614,Normal
144,374,1,0,0,69,BruteForce
54,184,2,0,0,206,BruteForce
7,16,20,1,0,348,Injection
0,30,5,0,0,1086,Normal
0,15,0,0,0,742,Normal
2,59,9,0,1,3548,DataExfil
4,56,18,0,1,2932,DataExfil
3,1,4,0,0,1051,Normal
108,408,2,0,0,21,BruteForce
2,17,1,0,0,1058,Normal
2,38,36,1,0,536,Injection
1,5,5,0,0,782,Normal
3,26,5,0,0,422,Normal
190,295,0,0,0,30,BruteForce
0,14,2,0,0,714,Normal
1,15,20,1,0,512,Injection
0,1,4,0,0,802,Normal
3,3,1,0,0,1240,Normal
0,14,4,0,0,305,Normal
2,28,17,0,1,701,DataExfil
2,38,4,0,0,735,Normal
126,130,0,0,0,198,BruteForce
3,5,5,0,0,1350,Normal
1,10,5,0,0,343,Normal
184,209,0,0,0,181,BruteForce
1,6,3,0,0,1078,Normal
3,19,5,0,0,996,Normal
3,3,3,0,0,954,Normal
2,69,24,1,0,526,Injection
2,8,0,0,0,876,Normal
17,1653,1,0,0,115,Recon
0,12,20,1,0,258,Injection
130,436,2,0,0,155,BruteForce
3,26,2,0,0,594,Normal
155,235,0,0,0,30,BruteForce
194,126,0,0,0,106,BruteForce
3,31,4,0,0,1592,Normal
16,1254,2,0,0,118,Recon
3,34,5,0,0,582,Normal
1,17,1,0,0,1270,Normal
2,2,5,0,0,138,Normal
0,10,1,0,0,430,Normal
1,74,17,1,1,453,Injection
2,23,5,0,0,321,Normal
3,43,9,0,1,2160,DataExfil
160,189,1,0,0,189,BruteForce
115,236,1,0,0,19,BruteForce
1,39,15,0,1,3266,DataExfil
2,29,4,0,0,621,Normal
4,71,37,1,0,106,Injection
63,244,0,0,0,183,BruteForce
3,54,15,0,1,2455,DataExfil
3,5,5,0,0,1571,Normal
0,38,3,0,0,1328,Normal
8,111,29,1,0,110,Injection
163,176,2,0,0,214,BruteForce
1,32,4,0,0,227,Normal
2,7,1,0,0,1734,Normal
9,1006,4,0,0,106,Recon
15,1292,8,0,0,20,Recon
1,24,18,0,1,3502,DataExfil
2,39,0,0,0,1400,Normal
0,14,3,0,0,292,Normal
5,74,35,1,0,190,Injection
2,34,2,0,0,1163,Normal
2,25,5,0,0,1550,Normal
14,779,3,0,0,78,Recon
53,198,0,0,0,266,BruteForce
9,1883,4,0,0,81,Recon
0,39,1,0,0,1722,Normal
9,1999,6,0,0,116,Recon
0,46,12,0,1,1568,DataExfil
106,103,1,0,0,278,BruteForce
0,19,5,0,0,1206,Normal
0,31,1,0,0,226,Normal
59,309,2,0,0,95,BruteForce
1,34,0,0,0,686,Normal
0,38,0,0,0,1280,Normal
0,35,4,0,0,265,Normal
72,359,2,0,0,274,BruteForce
7,831,5,0,0,80,Recon
54,188,1,0,0,179,BruteForce
4,35,17,1,0,85,Injection
3,39,2,0,0,411,Normal
157,403,1,0,0,200,BruteForce
3,26,4,0,0,777,Normal
2,35,16,0,1,735,DataExfil
0,129,38,1,1,493,Injection
14,633,2,0,0,110,Recon
7,61,21,1,0,206,Injection
4,18,7,0,1,2185,DataExfil
5,1544,7,0,0,96,Recon
3,13,2,0,0,1075,Normal
4,6,13,0,1,3588,DataExfil
3,29,2,0,0,699,Normal
3,15,0,0,0,663,Normal
168,201,2,0,0,208,BruteForce
16,1432,3,0,0,114,Recon
3,10,4,0,0,1344,Normal
1,23,2,0,0,958,Normal
1,15,0,0,0,678,Normal
2,18,1,0,0,1295,Normal
6,30,40,1,0,221,Injection
2,33,5,0,0,699,Normal
12,706,8,0,0,107,Recon
1,7,5,0,0,786,Normal
1,34,1,0,0,1008,Normal
3,24,2,0,0,955,Normal
0,31,5,0,0,513,Normal
2,6,5,0,0,171,Normal
151,283,2,0,0,60,BruteForce
0,26,1,0,0,1430,Normal
1,13,1,0,0,597,Normal
2,66,43,1,0,192,Injection
116,424,1,0,0,47,BruteForce
0,26,4,0,0,1012,Normal
1,22,0,0,0,1363,Normal
14,1346,9,0,0,42,Recon
3,6,0,0,0,912,Normal
2,34,0,0,0,762,Normal
0,134,15,1,0,334,Injection
197,462,2,0,0,23,BruteForce
1,31,13,0,1,3552,DataExfil
3,10,5,0,0,361,Normal
3,19,5,0,0,1017,Normal
3,25,12,0,1,1633,DataExfil
1,13,16,0,1,3055,DataExfil
3,3,1,0,0,515,Normal
3,6,4,0,0,929,Normal
0,31,14,0,1,2937,DataExfil
16,1768,4,0,0,54,Recon
0,55,31,1,0,320,Injection
5,134,30,1,0,450,Injection
7,105,32,1,0,135,Injection
1,35,8,0,1,2911,DataExfil
2,8,1,0,0,304,Normal
1,3,2,0,0,1482,Normal
1,12,5,0,0,1493,Normal
3,32,0,0,0,207,Normal
2,23,2,0,0,705,Normal
163,368,1,0,0,294,BruteForce
0,13,0,0,0,465,Normal
3,14,4,0,0,1157,Normal
7,88,15,1,0,301,Injection
2,983,7,0,0,94,Recon
0,8,0,0,0,1454,Normal
9,30,24,1,0,371,Injection
0,121,18,1,0,280,Injection
3,812,5,0,0,116,Recon
0,26,2,0,0,1017,Normal
0,18,0,0,0,673,Normal
0,26,4,0,0,1073,Normal
2,76,49,1,0,515,Injection
2,19,1,0,0,1544,Normal
0,13,4,0,0,928,Normal
0,34,2,0,0,349,Normal
0,8,3,0,0,1503,Normal
2,34,0,0,0,583,Normal
1,30,1,0,0,978,Normal
3,21,19,0,1,1382,DataExfil
3,14,21,1,0,155,Injection
1,37,4,0,0,659,Normal
3,8,17,0,1,1647,DataExfil
1,29,1,0,0,1691,Normal
0,22,5,0,1,1126,DataExfil
1,10,17,0,1,2546,DataExfil
1,22,14,0,1,929,DataExfil
3,17,2,0,0,260,Normal
103,344,1,0,0,299,BruteForce
2,38,0,0,0,1283,Normal
2,9,1,0,0,520,Normal
2,10,3,0,0,1478,Normal
3,4,3,0,0,952,Normal
0,34,0,0,0,1182,Normal
2,37,16,0,1,2092,DataExfil
136,356,0,0,0,271,BruteForce
0,5,1,0,0,620,Normal
11,1689,4,0,0,63,Recon
4,14,17,0,1,835,DataExfil
0,14,10,0,1,1188,DataExfil
0,22,5,0,0,472,Normal
3,22,5,0,0,821,Normal
2,18,1,0,0,1788,Normal
5,1557,8,0,0,107,Recon
1,15,1,0,0,1553,Normal
3,39,3,0,0,1139,Normal
4,19,6,0,1,1726,DataExfil
7,106,22,1,1,298,Injection
0,22,6,0,1,1251,DataExfil
0,38,16,0,1,2647,DataExfil
0,31,3,0,0,1296,Normal
3,1,4,0,0,1260,Normal
3,18,5,0,0,1210,Normal
2,54,10,0,1,3237,DataExfil
104,271,1,0,0,264,BruteForce
2,19,0,0,0,190,Normal
1,7,0,0,0,891,Normal
3,6,1,0,0,1676,Normal
2,1817,8,0,0,109,Recon
3,32,1,0,0,741,Normal
1,853,6,0,0,43,Recon
75,118,2,0,0,221,BruteForce
8,107,22,1,1,597,Injection
3,1846,3,0,0,78,Recon
1,9,3,0,0,1546,Normal
2,12,5,0,0,772,Normal
0,28,1,0,0,1004,Normal
0,17,1,0,0,226,Normal
1,10,6,0,1,1319,DataExfil
0,30,1,0,0,1323,Normal
126,484,2,0,0,55,BruteForce
3,37,0,0,0,1235,Normal
0,31,11,0,1,1596,DataExfil
0,19,3,0,0,1299,Normal
192,440,1,0,0,126,BruteForce
114,218,2,0,0,272,BruteForce
3,38,2,0,0,945,Normal
6,36,25,1,0,310,Injection
1,38,3,0,0,1551,Normal
1,24,6,0,1,1577,DataExfil
3,34,0,0,0,871,Normal
2,38,3,0,0,954,Normal
1,31,0,0,0,800,Normal
1,11,2,0,0,251,Normal
1,29,5,0,0,760,Normal
0,38,0,0,0,1738,Normal
2,31,4,0,0,506,Normal
2,16,4,0,0,946,Normal
11,1075,1,0,0,88,Recon
19,1856,1,0,0,110,Recon
1,11,11,0,1,1567,DataExfil
7,33,26,1,1,241,Injection
60,450,2,0,0,205,BruteForce
1,47,14,0,1,2228,DataExfil
5,57,29,1,0,119,Injection
41,335,2,0,0,58,BruteForce
4,118,23,1,0,88,Injection
9,57,37,1,0,578,Injection
0,4,5,0,0,1377,Normal
2,34,1,0,0,1550,Normal
0,8,4,0,0,1541,Normal
8,1370,1,0,0,118,Recon
13,1457,9,0,0,119,Recon
2,17,1,0,0,414,Normal
172,149,2,0,0,97,BruteForce
14,1183,9,0,0,5,Recon
1,14,1,0,0,1625,Normal
1,5,4,0,0,1478,Normal
2,9,16,0,1,1506,DataExfil
2,2,5,0,0,704,Normal
1,16,2,0,0,1381,Normal
4,13,5,0,1,2706,DataExfil
3,18,2,0,0,1097,Normal
0,32,4,0,0,1703,Normal
3,36,4,0,0,933,Normal
0,16,5,0,0,1781,Normal
160,187,0,0,0,70,BruteForce
120,269,0,0,0,205,BruteForce
2,30,1,0,0,546,Normal
0,31,4,0,0,1412,Normal
6,37,46,1,0,157,Injection
2,38,0,0,0,162,Normal
2,1,2,0,0,1543,Normal
2,33,4,0,0,608,Normal
0,6,4,0,0,415,Normal
3,7,4,0,0,644,Normal
42,239,0,0,0,292,BruteForce
0,17,3,0,0,554,Normal
2,35,5,0,0,353,Normal
1,39,0,0,0,616,Normal
4,138,35,1,0,282,Injection
3,2,3,0,0,388,Normal
19,1997,2,0,0,70,Recon
140,124,1,0,0,264,BruteForce
1,9,1,0,0,918,Normal
0,38,1,0,0,575,Normal
1,1511,3,0,0,98,Recon
1,32,8,0,1,3297,DataExfil
1,32,5,0,0,128,Normal
183,447,0,0,0,73,BruteForce
1,35,5,0,0,531,Normal
1,31,0,0,0,846,Normal
0,55,15,1,0,342,Injection
2,28,13,0,1,1939,DataExfil
14,1374,3,0,0,75,Recon
1,21,2,0,0,1328,Normal
4,1954,9,0,0,89,Recon
80,452,0,0,0,177,BruteForce
3,31,7,0,1,3074,DataExfil
4,14,12,0,1,1870,DataExfil
0,5,1,0,0,1201,Normal
12,685,8,0,0,19,Recon
77,462,0,0,0,61,BruteForce
97,334,1,0,0,252,BruteForce
3,31,4,0,0,1505,Normal
11,872,6,0,0,13,Recon
1,14,1,0,0,1364,Normal
2,29,8,0,1,2343,DataExfil
6,148,32,1,0,487,Injection
1,5,4,0,0,499,Normal
2,2,0,0,0,1399,Normal
1,74,41,1,0,286,Injection
171,225,0,0,0,222,BruteForce
15,1261,2,0,0,117,Recon
9,57,45,1,0,343,Injection
9,25,39,1,0,162,Injection
2,29,8,0,1,2791,DataExfil
12,828,2,0,0,15,Recon
1,5,1,0,0,709,Normal
2,8,1,0,0,491,Normal
2,35,7,0,1,1171,DataExfil
2,29,0,0,0,757,Normal
0,21,0,0,0,161,Normal
72,375,0,0,0,99,BruteForce
3,32,0,0,0,577,Normal
18,1714,5,0,0,73,Recon
2,22,1,0,0,1590,Normal
0,55,14,0,1,2881,DataExfil
100,462,1,0,0,104,BruteForce
3,21,1,0,0,1104,Normal
6,56,22,1,0,440,Injection
131,498,0,0,0,204,BruteForce
0,26,0,0,0,129,Normal
3,3,2,0,0,681,Normal
1,33,5,0,0,1782,Normal
2,13,0,0,0,1626,Normal
12,1734,1,0,0,42,Recon
2,9,5,0,0,1666,Normal
3,26,5,0,0,1305,Normal
4,9,17,0,1,2346,DataExfil
3,26,4,0,0,398,Normal
1,3,3,0,0,1304,Normal
0,19,1,0,0,949,Normal
3,1,5,0,0,320,Normal
2,34,4,0,0,1240,Normal
0,25,5,0,0,1522,Normal
2,19,8,0,1,3396,DataExfil
0,23,4,0,0,565,Normal
8,54,47,1,0,337,Injection
4,29,5,0,1,3471,DataExfil
17,659,3,0,0,11,Recon
2,54,12,0,1,2338,DataExfil
3,1,5,0,0,799,Normal
2,2,4,0,0,1615,Normal
2,9,2,0,0,1354,Normal
69,164,2,0,0,220,BruteForce
1,38,4,0,0,1732,Normal
0,33,4,0,0,1747,Normal
0,54,11,0,1,967,DataExfil
1,11,3,0,0,1540,Normal
0,1497,2,0,0,72,Recon
1,3,3,0,0,509,Normal
1,3,1,0,0,802,Normal
0,28,4,0,0,1563,Normal
1,17,5,0,0,458,Normal
9,148,16,1,0,474,Injection
0,36,3,0,0,1567,Normal
0,17,4,0,0,1019,Normal
0,18,18,0,1,3560,DataExfil
1,30,5,0,0,455,Normal
1,24,3,0,0,1626,Normal
1,6,1,0,0,1756,Normal
2,38,5,0,0,839,Normal
4,65,45,1,0,238,Injection
0,23,3,0,0,1216,Normal
2,38,14,0,1,3272,DataExfil
3,21,1,0,0,874,Normal
0,2,2,0,0,1186,Normal
0,5,3,0,0,539,Normal
5,842,9,0,0,112,Recon
3,13,0,0,0,1621,Normal
0,59,8,0,1,3163,DataExfil
1,30,1,0,0,1621,Normal
